month,day,borough,year.x,AQI_Final.x,AQI_o3.x,AQI_co.x,AQI_no2.x,AQI_pm25.x,AQI_Category.x,year.y,AQI_Final.y,AQI_o3.y,AQI_co.y,AQI_no2.y,AQI_pm25.y,AQI_Category.y,Adjusted_Value,date
03,05,Staten Island,2019,95.8497854077253,28.1481481481482,29.5454545454546,14.0566037735849,95.8497854077253,Moderate,2020,74.3905579399142,22.962962962963,26.1363636363636,8.77358490566038,74.3905579399142,Moderate,77.6116061433753,2020-03-05
03,05,The Bronx,2019,31.4721030042919,26.7592592592593,30.6818181818182,13.4905660377359,31.4721030042919,Good,2020,80.8283261802575,24.4444444444444,20.4545454545455,10.188679245283,80.8283261802575,Moderate,256.825310241374,2020-03-05
03,06,Brooklyn,2019,462.962962962963,462.962962962963,1.13636363636364,6.79245283018868,100.141630901288,Hazardous,2020,72.2446351931331,22.3148148148148,29.5454545454546,17.5471698113208,72.2446351931331,Moderate,15.6048412017168,2020-03-06
03,06,Manhattan,2019,91.5579399141631,28.1481481481482,28.4090909090909,13.1132075471698,91.5579399141631,Moderate,2020,80.8283261802575,20,30.6818181818182,17.3584905660377,80.8283261802575,Moderate,88.2810668916702,2020-03-06
03,06,Queens,2019,462.962962962963,462.962962962963,23.8636363636364,11.3207547169811,100.141630901288,Hazardous,2020,74.3905579399142,22.962962962963,29.5454545454546,16.0377358490566,74.3905579399142,Moderate,16.0683605150215,2020-03-06
03,06,Staten Island,2019,104.43347639485,28.1481481481482,29.5454545454546,10.5660377358491,104.43347639485,Unhealthy for Sensitive Populations,2020,78.6824034334764,15.5555555555556,45.4545454545455,24.5283018867925,78.6824034334764,Moderate,75.3421279743557,2020-03-06
03,06,The Bronx,2019,29.3261802575107,28.8888888888889,28.4090909090909,13.0188679245283,29.3261802575107,Good,2020,78.6824034334764,20.7407407407407,29.5454545454546,17.5471698113208,78.6824034334764,Moderate,268.300892726475,2020-03-06
03,07,Brooklyn,2019,462.962962962963,462.962962962963,1.13636363636364,9.05660377358491,106.579399141631,Hazardous,2020,70.0987124463519,28.1481481481482,25,9.52830188679245,70.0987124463519,Moderate,15.141321888412,2020-03-07
03,07,Manhattan,2019,104.43347639485,24.4444444444444,34.0909090909091,16.6037735849057,104.43347639485,Unhealthy for Sensitive Populations,2020,70.0987124463519,24.4444444444444,25,9.52830188679245,70.0987124463519,Moderate,67.1228372991409,2020-03-07
03,07,Queens,2019,106.579399141631,28.1481481481482,31.8181818181818,15.8490566037736,106.579399141631,Unhealthy for Sensitive Populations,2020,61.5150214592275,23.7037037037037,25,8.67924528301887,61.5150214592275,Moderate,57.7175532557484,2020-03-07
03,07,Staten Island,2019,117.309012875536,26.7592592592593,40.9090909090909,20.0943396226415,117.309012875536,Unhealthy for Sensitive Populations,2020,65.8068669527897,24.4444444444444,26.1363636363636,7.07547169811321,65.8068669527897,Moderate,56.0970255734828,2020-03-07
03,07,The Bronx,2019,34.0909090909091,25.1851851851852,34.0909090909091,15.188679245283,33.618025751073,Good,2020,74.3905579399142,23.7037037037037,25,9.52830188679245,74.3905579399142,Moderate,218.212303290415,2020-03-07
03,08,Brooklyn,2019,462.962962962963,462.962962962963,1.13636363636364,,113.017167381974,Hazardous,2020,72.2446351931331,27.4074074074074,20.4545454545455,11.4150943396226,72.2446351931331,Moderate,15.6048412017168,2020-03-08
03,08,Manhattan,2019,110.871244635193,20.7407407407407,38.6363636363636,28.0188679245283,110.871244635193,Unhealthy for Sensitive Populations,2020,70.0987124463519,20,26.1363636363636,11.4150943396226,70.0987124463519,Moderate,63.225331939767,2020-03-08
03,08,Queens,2019,117.309012875536,24.4444444444444,35.2272727272727,27.5471698113208,117.309012875536,Unhealthy for Sensitive Populations,2020,63.6609442060086,22.3148148148148,28.4090909090909,12.8301886792453,63.6609442060086,Moderate,54.267734972378,2020-03-08
03,08,Staten Island,2019,138.768240343348,15.5555555555556,51.1363636363636,37.6415094339623,138.768240343348,Unhealthy for Sensitive Populations,2020,67.9527896995708,20,38.6363636363636,10.5660377358491,67.9527896995708,Moderate,48.9685460674851,2020-03-08
03,08,The Bronx,2019,44.3476394849785,22.3148148148148,42.0454545454546,29.4339622641509,44.3476394849785,Good,2020,80.8283261802575,24.4444444444444,20.4545454545455,11.4150943396226,80.8283261802575,Moderate,182.26071808768,2020-03-08
03,09,Brooklyn,2019,136.622317596567,35.5555555555556,,20.2830188679245,136.622317596567,Unhealthy for Sensitive Populations,2020,119.454935622318,21.5740740740741,,22.0754716981132,119.454935622318,Unhealthy for Sensitive Populations,87.4344233971036,2020-03-09
03,09,Manhattan,2019,145.206008583691,19.2592592592593,51.1363636363636,23.6792452830189,145.206008583691,Unhealthy for Sensitive Populations,2020,110.871244635193,17.037037037037,44.3181818181818,21.0377358490566,110.871244635193,Unhealthy for Sensitive Populations,76.3544468418407,2020-03-09
03,09,Queens,2019,136.622317596567,21.5740740740741,42.0454545454546,24.1509433962264,136.622317596567,Unhealthy for Sensitive Populations,2020,108.725321888412,21.5740740740741,40.9090909090909,20.377358490566,108.725321888412,Unhealthy for Sensitive Populations,79.5809380202931,2020-03-09
03,09,Staten Island,2019,160.227467811159,22.3148148148148,47.7272727272727,23.6792452830189,160.227467811159,Unhealthy,2020,102.287553648069,23.7037037037037,38.6363636363636,17.5471698113208,102.287553648069,Unhealthy for Sensitive Populations,63.8389628478827,2020-03-09
03,09,The Bronx,2019,286.836909871245,14.0740740740741,38.6363636363636,23.3962264150943,286.836909871245,Very Unhealthy,2020,121.600858369099,23.7037037037037,42.0454545454546,22.0754716981132,121.600858369099,Unhealthy for Sensitive Populations,42.3937276495145,2020-03-09
03,10,Brooklyn,2019,106.579399141631,37.037037037037,2.27272727272727,15.9433962264151,106.579399141631,Unhealthy for Sensitive Populations,2020,121.600858369099,,,17.7358490566038,121.600858369099,Unhealthy for Sensitive Populations,114.094148914751,2020-03-10
03,10,Manhattan,2019,95.8497854077253,26.7592592592593,38.6363636363636,10.5660377358491,95.8497854077253,Moderate,2020,113.017167381974,20,37.5,15.5660377358491,113.017167381974,Unhealthy for Sensitive Populations,117.9107150853,2020-03-10
03,10,Queens,2019,80.8283261802575,34.8148148148148,28.4090909090909,12.0754716981132,80.8283261802575,Moderate,2020,106.579399141631,22.962962962963,37.5,13.9622641509434,106.579399141631,Unhealthy for Sensitive Populations,131.858970955238,2020-03-10
03,10,Staten Island,2019,108.725321888412,28.8888888888889,42.0454545454546,21.0377358490566,108.725321888412,Unhealthy for Sensitive Populations,2020,104.43347639485,20.7407407407407,30.6818181818182,14.0566037735849,104.43347639485,Unhealthy for Sensitive Populations,96.052579639206,2020-03-10
03,10,The Bronx,2019,35.7639484978541,30.3703703703704,25,16.7924528301887,35.7639484978541,Good,2020,119.454935622318,21.5740740740741,46.5909090909091,17.7358490566038,119.454935622318,Unhealthy for Sensitive Populations,334.009360374416,2020-03-10
03,11,Brooklyn,2019,462.962962962963,462.962962962963,2.27272727272727,11.2264150943396,85.1201716738198,Hazardous,2020,76.5364806866953,,,16.1320754716981,76.5364806866953,Moderate,16.5318798283262,2020-03-11
03,11,Manhattan,2019,89.412017167382,29.6296296296296,29.5454545454546,10.5660377358491,89.412017167382,Moderate,2020,70.0987124463519,19.2592592592593,38.6363636363636,16.1320754716981,70.0987124463519,Moderate,78.3996543944703,2020-03-11
03,11,Queens,2019,80.8283261802575,35.5555555555556,26.1363636363636,11.5094339622642,80.8283261802575,Moderate,2020,70.0987124463519,19.2592592592593,26.1363636363636,,70.0987124463519,Moderate,86.7254287686507,2020-03-11
03,11,Staten Island,2019,89.412017167382,32.5925925925926,31.8181818181818,9.62264150943396,89.412017167382,Moderate,2020,78.6824034334764,20,38.6363636363636,18.3962264150943,78.6824034334764,Moderate,87.9998079969279,2020-03-11
03,11,The Bronx,2019,34.8148148148148,34.8148148148148,31.8181818181818,11.2264150943396,29.3261802575107,Good,2020,80.8283261802575,21.5740740740741,25,16.1320754716981,80.8283261802575,Moderate,232.166468815633,2020-03-11
03,12,Brooklyn,2019,85.1201716738198,37.037037037037,2.27272727272727,8.30188679245283,85.1201716738198,Moderate,2020,91.5579399141631,,,17.5471698113208,91.5579399141631,Moderate,107.563152321888,2020-03-12
03,12,Manhattan,2019,89.412017167382,28.8888888888889,26.1363636363636,15.7547169811321,89.412017167382,Moderate,2020,106.579399141631,12.5925925925926,50,19.622641509434,106.579399141631,Unhealthy for Sensitive Populations,119.200307204915,2020-03-12
03,12,Queens,2019,89.412017167382,33.4259259259259,23.8636363636364,10.377358490566,89.412017167382,Moderate,2020,87.2660944206009,25.1851851851852,30.6818181818182,11.5094339622642,87.2660944206009,Moderate,97.5999615993856,2020-03-12
03,12,Staten Island,2019,82.9742489270386,33.4259259259259,27.2727272727273,8.77358490566038,82.9742489270386,Moderate,2020,97.9957081545064,22.3148148148148,51.1363636363636,24.5283018867925,97.9957081545064,Moderate,118.103760409662,2020-03-12
03,12,The Bronx,2019,195.833333333333,195.833333333333,2.27272727272727,11.6037735849057,29.3261802575107,Unhealthy,2020,100.141630901288,19.2592592592593,32.9545454545455,17.5471698113208,100.141630901288,Unhealthy for Sensitive Populations,51.136151949594,2020-03-12
03,13,Brooklyn,2019,462.962962962963,462.962962962963,1.13636363636364,25.4716981132076,104.43347639485,Hazardous,2020,74.3905579399142,,,9.43396226415094,74.3905579399142,Moderate,16.0683605150215,2020-03-13
03,13,Manhattan,2019,113.017167381974,19.2592592592593,51.1363636363636,27.1698113207547,113.017167381974,Unhealthy for Sensitive Populations,2020,76.5364806866953,19.2592592592593,32.9545454545455,9.43396226415094,76.5364806866953,Moderate,67.7211103938026,2020-03-13
03,13,Queens,2019,85.1201716738198,28.8888888888889,28.4090909090909,17.0754716981132,85.1201716738198,Moderate,2020,67.9527896995708,26.0185185185185,26.1363636363636,7.64150943396226,67.9527896995708,Moderate,79.8315938082992,2020-03-13
03,13,Staten Island,2019,106.579399141631,26.0185185185185,51.1363636363636,30.6603773584906,106.579399141631,Unhealthy for Sensitive Populations,2020,67.9527896995708,24.4444444444444,30.6818181818182,12.2641509433962,67.9527896995708,Moderate,63.7579027906414,2020-03-13
03,13,The Bronx,2019,352.777777777778,352.777777777778,30.6818181818182,24.622641509434,29.3261802575107,Hazardous,2020,72.2446351931331,23.7037037037037,23.8636363636364,9.43396226415094,72.2446351931331,Moderate,20.4787942279747,2020-03-13
03,14,Brooklyn,2019,462.962962962963,462.962962962963,1.13636363636364,23.6792452830189,85.1201716738198,Hazardous,2020,61.5150214592275,,18.1818181818182,6.9811320754717,61.5150214592275,Moderate,13.2872446351931,2020-03-14
03,14,Manhattan,2019,91.5579399141631,29.6296296296296,38.6363636363636,17.5471698113208,91.5579399141631,Moderate,2020,67.9527896995708,25.1851851851852,20.4545454545455,6.32075471698113,67.9527896995708,Moderate,74.2183471616744,2020-03-14
03,14,Queens,2019,76.5364806866953,37.037037037037,29.5454545454546,10.6603773584906,76.5364806866953,Moderate,2020,61.5150214592275,26.0185185185185,21.5909090909091,6.60377358490566,61.5150214592275,Moderate,80.3734649245781,2020-03-14
03,14,Staten Island,2019,85.1201716738198,31.1111111111111,43.1818181818182,27.1698113207547,85.1201716738198,Moderate,2020,61.5150214592275,27.4074074074074,25,4.43396226415094,61.5150214592275,Moderate,72.2684414864115,2020-03-14
03,14,The Bronx,2019,198.148148148148,198.148148148148,28.4090909090909,23.6792452830189,72.2446351931331,Unhealthy,2020,57.2231759656652,26.7592592592593,19.3181818181818,6.9811320754717,57.2231759656652,Moderate,28.8789860013638,2020-03-14
03,15,Brooklyn,2019,132.330472103004,21.5740740740741,2.27272727272727,16.8867924528302,132.330472103004,Unhealthy for Sensitive Populations,2020,61.5150214592275,,20.4545454545455,6.60377358490566,61.5150214592275,Moderate,46.4859079557618,2020-03-15
03,15,Manhattan,2019,136.622317596567,22.962962962963,39.7727272727273,14.0566037735849,136.622317596567,Unhealthy for Sensitive Populations,2020,67.9527896995708,26.0185185185185,20.4545454545455,6.13207547169811,67.9527896995708,Moderate,49.7376935884144,2020-03-15
03,15,Queens,2019,119.454935622318,32.5925925925926,27.2727272727273,11.2264150943396,119.454935622318,Unhealthy for Sensitive Populations,2020,61.5150214592275,27.4074074074074,21.5909090909091,5.37735849056604,61.5150214592275,Moderate,51.4964251068874,2020-03-15
03,15,Staten Island,2019,106.579399141631,31.8518518518519,51.1363636363636,14.9056603773585,106.579399141631,Unhealthy for Sensitive Populations,2020,67.9527896995708,23.7037037037037,26.1363636363636,4.43396226415094,67.9527896995708,Moderate,63.7579027906414,2020-03-15
03,15,The Bronx,2019,37.5,23.7037037037037,37.5,20.9433962264151,27.1802575107296,Good,2020,59.3690987124464,26.7592592592593,20.4545454545455,6.60377358490566,59.3690987124464,Moderate,158.317596566524,2020-03-15
03,16,Brooklyn,2019,55.0772532188841,34.0740740740741,2.27272727272727,7.07547169811321,55.0772532188841,Moderate,2020,67.9527896995708,,21.5909090909091,10.5660377358491,67.9527896995708,Moderate,123.377230577418,2020-03-16
03,16,Manhattan,2019,55.0772532188841,29.6296296296296,26.1363636363636,6.13207547169811,55.0772532188841,Moderate,2020,70.0987124463519,25.1851851851852,26.1363636363636,9.90566037735849,70.0987124463519,Moderate,127.273435673654,2020-03-16
03,16,Queens,2019,52.931330472103,33.4259259259259,1.13636363636364,5.28301886792453,52.931330472103,Moderate,2020,63.6609442060086,27.4074074074074,21.5909090909091,6.22641509433962,63.6609442060086,Moderate,120.27081813022,2020-03-16
03,16,Staten Island,2019,52.931330472103,29.6296296296296,26.1363636363636,3.58490566037736,52.931330472103,Moderate,2020,67.9527896995708,24.4444444444444,34.0909090909091,12.2641509433962,67.9527896995708,Moderate,128.379145382308,2020-03-16
03,16,The Bronx,2019,70.6481481481482,70.6481481481482,23.8636363636364,8.0188679245283,27.1802575107296,Moderate,2020,63.6609442060086,26.7592592592593,21.5909090909091,10.5660377358491,63.6609442060086,Moderate,90.1098554947434,2020-03-16
03,17,Brooklyn,2019,57.2231759656652,34.8148148148148,1.13636363636364,8.11320754716981,57.2231759656652,Moderate,2020,72.2446351931331,20,27.2727272727273,18.4905660377359,72.2446351931331,Moderate,126.250656266407,2020-03-17
03,17,Manhattan,2019,46.4935622317597,26.7592592592593,29.5454545454546,7.92452830188679,46.4935622317597,Good,2020,78.6824034334764,19.2592592592593,34.0909090909091,14.9056603773585,78.6824034334764,Moderate,169.23289947383,2020-03-17
03,17,Queens,2019,462.962962962963,462.962962962963,1.13636363636364,6.50943396226415,48.6394849785408,Hazardous,2020,65.8068669527897,22.962962962963,28.4090909090909,11.0377358490566,65.8068669527897,Moderate,14.2142832618026,2020-03-17
03,17,Staten Island,2019,59.3690987124464,29.6296296296296,38.6363636363636,4.33962264150943,59.3690987124464,Moderate,2020,70.0987124463519,25.1851851851852,38.6363636363636,14.0566037735849,70.0987124463519,Moderate,118.072724643967,2020-03-17
03,17,The Bronx,2019,76.5740740740741,76.5740740740741,2.27272727272727,9.15094339622642,31.4721030042919,Moderate,2020,80.8283261802575,21.5740740740741,27.2727272727273,18.4905660377359,80.8283261802575,Moderate,105.555734310373,2020-03-17
03,18,Brooklyn,2019,223.611111111111,223.611111111111,2.27272727272727,14.2452830188679,70.0987124463519,Very Unhealthy,2020,78.6824034334764,19.2592592592593,26.1363636363636,12.4528301886792,78.6824034334764,Moderate,35.1871617839149,2020-03-18
03,18,Manhattan,2019,70.0987124463519,28.1481481481482,38.6363636363636,18.3962264150943,70.0987124463519,Moderate,2020,85.1201716738198,22.3148148148148,28.4090909090909,12.4528301886792,85.1201716738198,Moderate,121.429008755281,2020-03-18
03,18,Queens,2019,70.0987124463519,33.4259259259259,1.13636363636364,16.1320754716981,70.0987124463519,Moderate,2020,72.2446351931331,25.1851851851852,26.1363636363636,9.05660377358491,72.2446351931331,Moderate,103.06128696504,2020-03-18
03,18,Staten Island,2019,80.8283261802575,30.3703703703704,38.6363636363636,13.1132075471698,80.8283261802575,Moderate,2020,70.0987124463519,22.3148148148148,38.6363636363636,16.6037735849057,70.0987124463519,Moderate,86.7254287686507,2020-03-18
03,18,The Bronx,2019,186.203703703704,186.203703703704,4.54545454545455,16.3207547169811,128.038626609442,Unhealthy,2020,78.6824034334764,24.4444444444444,26.1363636363636,12.4528301886792,78.6824034334764,Moderate,42.256089362583,2020-03-18
03,19,Brooklyn,2019,462.962962962963,462.962962962963,1.13636363636364,16.7924528301887,85.1201716738198,Hazardous,2020,61.5150214592275,21.5740740740741,26.1363636363636,14.1509433962264,61.5150214592275,Moderate,13.2872446351931,2020-03-19
03,19,Manhattan,2019,87.2660944206009,26.7592592592593,35.2272727272727,16.6037735849057,87.2660944206009,Moderate,2020,63.6609442060086,18.5185185185185,37.5,15.7547169811321,63.6609442060086,Moderate,72.950376235676,2020-03-19
03,19,Queens,2019,82.9742489270386,34.8148148148148,32.9545454545455,18.2075471698113,82.9742489270386,Moderate,2020,57.2231759656652,25.1851851851852,26.1363636363636,12.5471698113208,57.2231759656652,Moderate,68.9649821548647,2020-03-19
03,19,Staten Island,2019,89.412017167382,31.8518518518519,28.4090909090909,22.7358490566038,89.412017167382,Moderate,2020,76.5364806866953,19.2592592592593,51.1363636363636,27.1698113207547,76.5364806866953,Moderate,85.5997695963136,2020-03-19
03,19,The Bronx,2019,184.351851851852,184.351851851852,26.1363636363636,16.9811320754717,37.9098712446352,Unhealthy,2020,61.5150214592275,22.3148148148148,26.1363636363636,14.1509433962264,61.5150214592275,Moderate,33.3682687975719,2020-03-19
03,20,Brooklyn,2019,462.962962962963,462.962962962963,1.13636363636364,26.1320754716981,95.8497854077253,Hazardous,2020,89.412017167382,17.037037037037,29.5454545454546,22.2641509433962,89.412017167382,Moderate,19.3129957081545,2020-03-20
03,20,Manhattan,2019,106.579399141631,29.6296296296296,38.6363636363636,13.1132075471698,106.579399141631,Unhealthy for Sensitive Populations,2020,106.579399141631,12.5925925925926,38.6363636363636,17.6415094339623,106.579399141631,Unhealthy for Sensitive Populations,100,2020-03-20
03,20,Queens,2019,85.1201716738198,34.8148148148148,32.9545454545455,16.6981132075472,85.1201716738198,Moderate,2020,85.1201716738198,17.7777777777778,35.2272727272727,14.5283018867925,85.1201716738198,Moderate,100,2020-03-20
03,20,Staten Island,2019,104.43347639485,31.1111111111111,38.6363636363636,28.8679245283019,104.43347639485,Unhealthy for Sensitive Populations,2020,106.579399141631,21.5740740740741,51.1363636363636,14.0566037735849,106.579399141631,Unhealthy for Sensitive Populations,102.054822668804,2020-03-20
03,20,The Bronx,2019,34.0909090909091,26.0185185185185,34.0909090909091,23.0188679245283,27.1802575107296,Good,2020,97.9957081545064,14.8148148148148,29.5454545454546,22.2641509433962,97.9957081545064,Moderate,287.454077253219,2020-03-20
03,21,Brooklyn,2019,70.0987124463519,33.4259259259259,1.13636363636364,17.8301886792453,70.0987124463519,Moderate,2020,65.8068669527897,22.962962962963,20.4545454545455,4.81132075471698,65.8068669527897,Moderate,93.8774260699198,2020-03-21
03,21,Manhattan,2019,87.2660944206009,20.7407407407407,38.6363636363636,14.9056603773585,87.2660944206009,Moderate,2020,59.3690987124464,26.0185185185185,20.4545454545455,4.43396226415094,59.3690987124464,Moderate,68.0322628239808,2020-03-21
03,21,Queens,2019,74.3905579399142,34.0740740740741,22.7272727272727,16.7924528301887,74.3905579399142,Moderate,2020,57.2231759656652,28.8888888888889,21.5909090909091,4.81132075471698,57.2231759656652,Moderate,76.9226331275601,2020-03-21
03,21,Staten Island,2019,87.2660944206009,22.962962962963,38.6363636363636,30.6603773584906,87.2660944206009,Moderate,2020,63.6609442060086,24.4444444444444,25,3.58490566037736,63.6609442060086,Moderate,72.950376235676,2020-03-21
03,21,The Bronx,2019,162.37339055794,29.6296296296296,25,17.8301886792453,162.37339055794,Unhealthy,2020,61.5150214592275,26.0185185185185,20.4545454545455,4.81132075471698,61.5150214592275,Moderate,37.8849152855972,2020-03-21
03,22,Brooklyn,2019,63.6609442060086,35.5555555555556,1.13636363636364,4.24528301886792,63.6609442060086,Moderate,2020,80.8283261802575,27.4074074074074,21.5909090909091,8.20754716981132,80.8283261802575,Moderate,126.966898132542,2020-03-22
03,22,Manhattan,2019,57.2231759656652,29.6296296296296,31.8181818181818,7.07547169811321,57.2231759656652,Moderate,2020,78.6824034334764,26.0185185185185,22.7272727272727,4.43396226415094,78.6824034334764,Moderate,137.500937523438,2020-03-22
03,22,Queens,2019,55.0772532188841,34.8148148148148,1.13636363636364,8.0188679245283,55.0772532188841,Moderate,2020,74.3905579399142,28.8888888888889,20.4545454545455,4.05660377358491,74.3905579399142,Moderate,135.065845866127,2020-03-22
03,22,Staten Island,2019,59.3690987124464,28.1481481481482,26.1363636363636,6.13207547169811,59.3690987124464,Moderate,2020,70.0987124463519,26.7592592592593,38.6363636363636,6.13207547169811,70.0987124463519,Moderate,118.072724643967,2020-03-22
03,22,The Bronx,2019,31.8518518518519,31.8518518518519,27.2727272727273,9.15094339622642,31.4721030042919,Good,2020,80.8283261802575,27.4074074074074,21.5909090909091,8.20754716981132,80.8283261802575,Moderate,253.763349635692,2020-03-22
03,23,Brooklyn,2019,63.6609442060086,35.5555555555556,1.13636363636364,6.60377358490566,63.6609442060086,Moderate,2020,52.931330472103,28.1481481481482,25,12.1698113207547,52.931330472103,Moderate,83.145688667161,2020-03-23
03,23,Manhattan,2019,59.3690987124464,26.7592592592593,26.1363636363636,6.13207547169811,59.3690987124464,Moderate,2020,61.5150214592275,21.5740740740741,23.8636363636364,7.92452830188679,61.5150214592275,Moderate,103.614544928793,2020-03-23
03,23,Queens,2019,59.3690987124464,34.0740740740741,1.13636363636364,5.84905660377359,59.3690987124464,Moderate,2020,50.7854077253219,26.0185185185185,25,9.52830188679245,50.7854077253219,Moderate,85.5418202848261,2020-03-23
03,23,Staten Island,2019,63.6609442060086,27.4074074074074,25,3.58490566037736,63.6609442060086,Moderate,2020,57.2231759656652,24.4444444444444,51.1363636363636,15.7547169811321,57.2231759656652,Moderate,89.8874132002966,2020-03-23
03,23,The Bronx,2019,122.314814814815,122.314814814815,2.27272727272727,8.67924528301887,27.1802575107296,Unhealthy for Sensitive Populations,2020,59.3690987124464,26.0185185185185,25,12.1698113207547,59.3690987124464,Moderate,48.5379459571855,2020-03-23
03,24,Brooklyn,2019,65.8068669527897,40,2.27272727272727,10.8490566037736,65.8068669527897,Moderate,2020,57.2231759656652,24.4444444444444,21.5909090909091,9.52830188679245,57.2231759656652,Moderate,86.9562381790908,2020-03-24
03,24,Manhattan,2019,59.3690987124464,29.6296296296296,32.9545454545455,13.1132075471698,59.3690987124464,Moderate,2020,57.2231759656652,21.5740740740741,26.1363636363636,9.62264150943396,57.2231759656652,Moderate,96.3854550712064,2020-03-24
03,24,Queens,2019,57.2231759656652,39.2592592592593,3.40909090909091,8.86792452830189,57.2231759656652,Moderate,2020,52.931330472103,26.0185185185185,26.1363636363636,9.15094339622642,52.931330472103,Moderate,92.4998124953124,2020-03-24
03,24,Staten Island,2019,70.0987124463519,34.8148148148148,32.9545454545455,7.07547169811321,70.0987124463519,Moderate,2020,55.0772532188841,22.3148148148148,26.1363636363636,7.07547169811321,55.0772532188841,Moderate,78.5709912447193,2020-03-24
03,24,The Bronx,2019,215.740740740741,215.740740740741,3.40909090909091,13.0188679245283,31.4721030042919,Very Unhealthy,2020,57.2231759656652,23.7037037037037,21.5909090909091,9.52830188679245,57.2231759656652,Moderate,26.5240472287203,2020-03-24
03,25,Brooklyn,2019,462.962962962963,462.962962962963,1.13636363636364,14.0566037735849,97.9957081545064,Hazardous,2020,70.0987124463519,21.5740740740741,22.7272727272727,9.81132075471698,70.0987124463519,Moderate,15.141321888412,2020-03-25
03,25,Manhattan,2019,89.412017167382,28.1481481481482,30.6818181818182,14.9056603773585,89.412017167382,Moderate,2020,72.2446351931331,20.7407407407407,26.1363636363636,10.5660377358491,72.2446351931331,Moderate,80.7996927950848,2020-03-25
03,25,Queens,2019,104.43347639485,35.5555555555556,30.6818181818182,17.5471698113208,104.43347639485,Unhealthy for Sensitive Populations,2020,65.8068669527897,25.1851851851852,22.7272727272727,9.33962264150943,65.8068669527897,Moderate,63.0131919615336,2020-03-25
03,25,Staten Island,2019,87.2660944206009,28.8888888888889,29.5454545454546,13.1132075471698,87.2660944206009,Moderate,2020,72.2446351931331,20,26.1363636363636,15.7547169811321,72.2446351931331,Moderate,82.7866030590666,2020-03-25
03,25,The Bronx,2019,185.185185185185,185.185185185185,27.2727272727273,14.4339622641509,31.4721030042919,Unhealthy,2020,72.2446351931331,22.962962962963,22.7272727272727,9.81132075471698,72.2446351931331,Moderate,39.0121030042919,2020-03-25
03,26,Brooklyn,2019,114.074074074074,114.074074074074,1.13636363636364,9.05660377358491,57.2231759656652,Unhealthy for Sensitive Populations,2020,82.9742489270386,25.1851851851852,28.4090909090909,13.6792452830189,82.9742489270386,Moderate,72.7371662672092,2020-03-26
03,26,Manhattan,2019,65.8068669527897,28.1481481481482,26.1363636363636,11.4150943396226,65.8068669527897,Moderate,2020,85.1201716738198,21.5740740740741,27.2727272727273,15.7547169811321,85.1201716738198,Moderate,129.348464097046,2020-03-26
03,26,Queens,2019,462.962962962963,462.962962962963,20.4545454545455,9.71698113207547,50.7854077253219,Hazardous,2020,76.5364806866953,24.4444444444444,28.4090909090909,11.2264150943396,76.5364806866953,Moderate,16.5318798283262,2020-03-26
03,26,Staten Island,2019,61.5150214592275,28.8888888888889,32.9545454545455,7.92452830188679,61.5150214592275,Moderate,2020,78.6824034334764,20,30.6818181818182,15.7547169811321,78.6824034334764,Moderate,127.907625758739,2020-03-26
03,26,The Bronx,2019,33.618025751073,32.5925925925926,27.2727272727273,10.4716981132075,33.618025751073,Good,2020,80.8283261802575,22.3148148148148,28.4090909090909,13.6792452830189,80.8283261802575,Moderate,240.431507723733,2020-03-26
03,27,Brooklyn,2019,273.148148148148,273.148148148148,2.27272727272727,12.8301886792453,61.5150214592275,Very Unhealthy,2020,85.1201716738198,22.962962962963,30.6818181818182,14.0566037735849,85.1201716738198,Moderate,31.1626391212629,2020-03-27
03,27,Manhattan,2019,67.9527896995708,27.4074074074074,28.4090909090909,11.4150943396226,67.9527896995708,Moderate,2020,89.412017167382,21.5740740740741,26.1363636363636,11.4150943396226,89.412017167382,Moderate,131.579612202362,2020-03-27
03,27,Queens,2019,462.962962962963,462.962962962963,21.5909090909091,9.52830188679245,61.5150214592275,Hazardous,2020,87.2660944206009,20.7407407407407,31.8181818181818,13.7735849056604,87.2660944206009,Moderate,18.8494763948498,2020-03-27
03,27,Staten Island,2019,70.0987124463519,25.1851851851852,37.5,17.5471698113208,70.0987124463519,Moderate,2020,78.6824034334764,24.4444444444444,26.1363636363636,9.62264150943396,78.6824034334764,Moderate,112.24514786016,2020-03-27
03,27,The Bronx,2019,270.37037037037,270.37037037037,2.27272727272727,15.188679245283,31.4721030042919,Very Unhealthy,2020,80.8283261802575,21.5740740740741,30.6818181818182,14.0566037735849,80.8283261802575,Moderate,29.895408313246,2020-03-27
03,28,Brooklyn,2019,462.962962962963,462.962962962963,1.13636363636364,14.622641509434,67.9527896995708,Hazardous,2020,74.3905579399142,22.962962962963,22.7272727272727,9.90566037735849,74.3905579399142,Moderate,16.0683605150215,2020-03-28
03,28,Manhattan,2019,74.3905579399142,25.1851851851852,30.6818181818182,11.4150943396226,74.3905579399142,Moderate,2020,80.8283261802575,20.7407407407407,26.1363636363636,8.77358490566038,80.8283261802575,Moderate,108.654012577165,2020-03-28
03,28,Queens,2019,57.2231759656652,35.5555555555556,25,8.86792452830189,57.2231759656652,Moderate,2020,70.0987124463519,26.0185185185185,26.1363636363636,10.7547169811321,70.0987124463519,Moderate,122.500562514063,2020-03-28
