date,borough,AQI_Final,AQI_o3,AQI_co,AQI_no2,AQI_pm25,AQI_Category
2020-09-12,The Bronx,50.7854077253219,14.8148148148148,20.4545454545455,,50.7854077253219,Moderate
2020-10-12,The Bronx,40.0557939914163,15.5555555555556,11.3636363636364,,40.0557939914163,Good
2020-04-20,The Bronx,74.3905579399142,26.0185185185185,22.7272727272727,11.6981132075472,74.3905579399142,Moderate
2020-05-05,The Bronx,48.6394849785408,26.0185185185185,15.9090909090909,5,48.6394849785408,Good
2020-08-22,The Bronx,102.287553648069,22.3148148148148,34.0909090909091,,102.287553648069,Unhealthy for Sensitive Populations
2020-08-30,The Bronx,50.7854077253219,20,15.9090909090909,,50.7854077253219,Moderate
2020-11-11,The Bronx,65.8068669527897,5.18518518518519,29.5454545454546,,65.8068669527897,Moderate
2020-02-15,The Bronx,82.9742489270386,17.7777777777778,28.4090909090909,16.5094339622642,82.9742489270386,Moderate
2020-02-17,The Bronx,117.309012875536,18.5185185185185,31.8181818181818,19.811320754717,117.309012875536,Unhealthy for Sensitive Populations
2020-02-11,The Bronx,95.8497854077253,2.96296296296296,47.7272727272727,20.8490566037736,95.8497854077253,Moderate
2020-02-10,The Bronx,95.8497854077253,9.62962962962963,29.5454545454546,18.1132075471698,95.8497854077253,Moderate
2020-02-09,The Bronx,106.579399141631,13.4259259259259,31.8181818181818,19.4339622641509,106.579399141631,Unhealthy for Sensitive Populations
2019-12-31,The Bronx,97.9957081545064,13.4259259259259,32.9545454545455,19.811320754717,97.9957081545064,Moderate
2020-02-13,The Bronx,104.43347639485,11.8518518518519,38.6363636363636,28.3962264150943,104.43347639485,Unhealthy for Sensitive Populations
2020-01-02,The Bronx,136.622317596567,7.40740740740741,48.8636363636364,29.811320754717,136.622317596567,Unhealthy for Sensitive Populations
2020-02-18,The Bronx,100.141630901288,22.3148148148148,26.1363636363636,17.4528301886792,100.141630901288,Unhealthy for Sensitive Populations
2020-02-12,The Bronx,97.9957081545064,20.7407407407407,25,15,97.9957081545064,Moderate
2019-12-30,The Bronx,52.931330472103,21.5740740740741,17.0454545454545,10.2830188679245,52.931330472103,Moderate
2020-01-01,The Bronx,91.5579399141631,15.5555555555556,25,8.86792452830189,91.5579399141631,Moderate
2020-02-14,The Bronx,85.1201716738198,20.7407407407407,23.8636363636364,11.7924528301887,85.1201716738198,Moderate
2020-02-16,The Bronx,97.9957081545064,14.0740740740741,39.7727272727273,21.6037735849057,97.9957081545064,Moderate
2020-02-19,The Bronx,82.9742489270386,23.7037037037037,21.5909090909091,11.5094339622642,82.9742489270386,Moderate
2020-01-05,Manhattan,91.5579399141631,20,22.7272727272727,3.58490566037736,91.5579399141631,Moderate
